specialtyCode,specialtyName,branchCode,branchName,documentCode,documentName,categoryCode,categoryName,isRequired
803,동반_군사경찰,2,해군,49,한국사 또는 한국어능력검정인증서(성적표 등),,동반입대병,true
321103,MC군사경찰,1,육군,12,자동차정비 자격증 사본,,전문특기병,false
161248,지형자료관리병,1,육군,05,최종학력증명서,,전문특기병,true
111275,유해발굴기록병,1,육군,25,경력증명서,,전문특기병,false
152296,탐지분석병,1,육군,05,최종학력증명서,,전문특기병,true
175104,정보보호병,1,육군,25,경력증명서,,전문특기병,false
211239,화생방시험병,1,육군,25,경력증명서,,전문특기병,false
211239,화생방시험병,1,육군,17,국가유공자증명서,,전문특기병,false
211239,화생방시험병,1,육군,10,어학성적증명서,,전문특기병,false
211295,방사능분석연구보조병,1,육군,10,어학성적증명서,,전문특기병,false
211295,방사능분석연구보조병,1,육군,17,국가유공자증명서,,전문특기병,false
211295,방사능분석연구보조병,1,육군,34,독립유공자증명서,,전문특기병,false
211298,생물학시험병,1,육군,10,어학성적증명서,,전문특기병,false
211298,생물학시험병,1,육군,17,국가유공자증명서,,전문특기병,false
322254,사이버수사병,1,육군,34,독립유공자증명서,,전문특기병,false
322101,수사헌병,1,육군,22,성적증명서,,전문특기병,true
33,문화체육활동지원병,3,공군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,문화체육활동지원병,true
000299,육군모집사이버홍보병,1,육군,03,자격면허증 사본,,전문특기병,false
000299,육군모집사이버홍보병,1,육군,25,경력증명서,,전문특기병,false
000299,육군모집사이버홍보병,1,육군,07,수상(전국/도/지역대회)증명서,,전문특기병,false
151_101,군사정보병,1,육군,01,"최종학교재학(휴학,퇴학,수료,졸업)증명서",,전문특기병,true
0001601,프랑스어어학병,1,육군,10,어학성적증명서,,어학병,true
111283,군마병,1,육군,06,자격증 사본,,전문특기병,false
111283,군마병,1,육군,17,국가유공자증명서,,전문특기병,false
111285,복지병,1,육군,25,경력증명서,,전문특기병,false
112101,특수장애물운용,1,육군,03,자격면허증 사본,,전문특기병,true
112103,특전화기,1,육군,01,"최종학교재학(휴학,퇴학,수료,졸업)증명서",,전문특기병,false
112103,특전화기,1,육군,07,수상(전국/도/지역대회)증명서,,전문특기병,true
112103,특전화기,1,육군,16,장기근속군인자녀증명서,,전문특기병,true
112104,낙하산 정비,1,육군,17,국가유공자증명서,,전문특기병,true
0001601,프랑스어어학병,1,육군,05,최종학력증명서,,어학병,true
0001602,스페인어어학병,1,육군,05,최종학력증명서,,어학병,true
0001602,스페인어어학병,1,육군,10,어학성적증명서,,어학병,true
0001610,아랍어어학병,1,육군,05,최종학력증명서,,어학병,true
211295,방사능분석연구보조병,1,육군,05,최종학력증명서,,전문특기병,true
211298,생물학시험병,1,육군,04,군사특기 관련 경력(개인/법인업체근무)증명서,,전문특기병,false
171.106,영상음향장비운용/정비,1,육군,03,자격면허증 사본,,기술행정병,true
171.106,영상음향장비운용/정비,1,육군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,기술행정병,true
171.106,영상음향장비운용/정비,1,육군,45,"1차선발 군사특기 관련 학력(재학,휴학,퇴학,수료,졸업)증명서",,기술행정병,true
171.108,기록통신장비운용/정비,1,육군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,기술행정병,true
171.103,무선장비운용/정비,1,육군,03,자격면허증 사본,,기술행정병,true
171.103,무선장비운용/정비,1,육군,04,군사특기 관련 경력(개인/법인업체근무)증명서,,기술행정병,true
171.103,무선장비운용/정비,1,육군,07,수상(전국/도/지역대회)증명서,,기술행정병,true
171.103,무선장비운용/정비,1,육군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,기술행정병,true
171.103,무선장비운용/정비,1,육군,45,"1차선발 군사특기 관련 학력(재학,휴학,퇴학,수료,졸업)증명서",,기술행정병,true
171.108,기록통신장비운용/정비,1,육군,45,"1차선발 군사특기 관련 학력(재학,휴학,퇴학,수료,졸업)증명서",,기술행정병,true
21,통신전자전기,3,공군,48,다자녀가정자녀 부모의 가족관계증명서,,전문기술병,true
22,공병,3,공군,09,무도단증 사본,,전문기술병,true
22,공병,3,공군,21,"대학재학(휴학,재적)증명서",,전문기술병,true
22,공병,3,공군,35,대학성적증명서,,전문기술병,true
22,공병,3,공군,48,다자녀가정자녀 부모의 가족관계증명서,,전문기술병,true
24,의장병,3,공군,03,자격면허증 사본,,의장병,true
24,의장병,3,공군,34,독립유공자증명서,,의장병,true
25,군악병,3,공군,17,국가유공자증명서,,군악병,true
26,어학병,3,공군,03,자격면허증 사본,,어학병,true
28,동아리지도(B-Boy)병,3,공군,09,무도단증 사본,,동아리지도(B-Boy)병,true
30,정보보호병,3,공군,03,자격면허증 사본,,정보보호병,true
30,정보보호병,3,공군,07,수상(전국/도/지역대회)증명서,,정보보호병,true
32,지식재산관리병,3,공군,03,자격면허증 사본,,지식재산관리병,true
33,문화체육활동지원병,3,공군,04,군사특기 관련 경력(개인/법인업체근무)증명서,,문화체육활동지원병,true
33,문화체육활동지원병,3,공군,07,수상(전국/도/지역대회)증명서,,문화체육활동지원병,true
8-011,신유형01-1_항공교통관련전공18학점이상,3,공군,01,"최종학교재학(휴학,퇴학,수료,졸업)증명서",,전문기술병,true
8-011,신유형01-1_항공교통관련전공18학점이상,3,공군,07,수상(전국/도/지역대회)증명서,,전문기술병,true
8-011,신유형01-1_항공교통관련전공18학점이상,3,공군,35,대학성적증명서,,전문기술병,true
8-011,신유형01-1_항공교통관련전공18학점이상,3,공군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,전문기술병,true
8-012,신유형01-2_항공관제병(영어토익.텝스등),3,공군,07,수상(전국/도/지역대회)증명서,,전문기술병,true
8-012,신유형01-2_항공관제병(영어토익.텝스등),3,공군,09,무도단증 사본,,전문기술병,true
8-012,신유형01-2_항공관제병(영어토익.텝스등),3,공군,21,"대학재학(휴학,재적)증명서",,전문기술병,true
8-012,신유형01-2_항공관제병(영어토익.텝스등),3,공군,34,독립유공자증명서,,전문기술병,true
8-012,신유형01-2_항공관제병(영어토익.텝스등),3,공군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,전문기술병,true
8-021,신유형02-1_식별보조병(중국어),3,공군,03,자격면허증 사본,,전문기술병,true
8-021,신유형02-1_식별보조병(중국어),3,공군,10,어학성적증명서,,전문기술병,true
8-021,신유형02-1_식별보조병(중국어),3,공군,34,독립유공자증명서,,전문기술병,true
31,특수임무군사경찰,3,공군,25,경력증명서,,특수임무군사경찰,true
31,특수임무군사경찰,3,공군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,특수임무군사경찰,true
31,특수임무군사경찰,3,공군,48,다자녀가정자녀 부모의 가족관계증명서,,특수임무군사경찰,true
32,지식재산관리병,3,공군,01,"최종학교재학(휴학,퇴학,수료,졸업)증명서",,지식재산관리병,true
33,문화체육활동지원병,3,공군,21,"대학재학(휴학,재적)증명서",,문화체육활동지원병,true
8-011,신유형01-1_항공교통관련전공18학점이상,3,공군,17,국가유공자증명서,,전문기술병,true
8-012,신유형01-2_항공관제병(영어토익.텝스등),3,공군,03,자격면허증 사본,,전문기술병,true
8-021,신유형02-1_식별보조병(중국어),3,공군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,전문기술병,true
8-021,신유형02-1_식별보조병(중국어),3,공군,48,다자녀가정자녀 부모의 가족관계증명서,,전문기술병,true
8-022,신유형02-2_식별보조병(일본어),3,공군,07,수상(전국/도/지역대회)증명서,,전문기술병,true
8-022,신유형02-2_식별보조병(일본어),3,공군,09,무도단증 사본,,전문기술병,true
8-022,신유형02-2_식별보조병(일본어),3,공군,17,국가유공자증명서,,전문기술병,true
8-022,신유형02-2_식별보조병(일본어),3,공군,21,"대학재학(휴학,재적)증명서",,전문기술병,true
8-022,신유형02-2_식별보조병(일본어),3,공군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,전문기술병,true
8-023,신유형02-3_식별보조병(러시아어),3,공군,07,수상(전국/도/지역대회)증명서,,전문기술병,true
8-023,신유형02-3_식별보조병(러시아어),3,공군,09,무도단증 사본,,전문기술병,true
8-023,신유형02-3_식별보조병(러시아어),3,공군,10,어학성적증명서,,전문기술병,true
8-023,신유형02-3_식별보조병(러시아어),3,공군,21,"대학재학(휴학,재적)증명서",,전문기술병,true
8-031,신유형03-1_전산/정보처리기능사이상,3,공군,07,수상(전국/도/지역대회)증명서,,전문기술병,true
8-031,신유형03-1_전산/정보처리기능사이상,3,공군,09,무도단증 사본,,전문기술병,true
8-032,신유형03-2_전산/정보처리전공18학점이상,3,공군,21,"대학재학(휴학,재적)증명서",,전문기술병,true
8-032,신유형03-2_전산/정보처리전공18학점이상,3,공군,34,독립유공자증명서,,전문기술병,true
8-040,신유형04_그래픽/웹디자인등관련자격증,3,공군,09,무도단증 사본,,전문기술병,true
8-040,신유형04_그래픽/웹디자인등관련자격증,3,공군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,전문기술병,true
8-040,신유형04_그래픽/웹디자인등관련자격증,3,공군,47,제적등본등 다문화 가정 자녀 증빙서류,,전문기술병,true
8-051,신유형05-1_전자/통신관련기능사이상,3,공군,48,다자녀가정자녀 부모의 가족관계증명서,,전문기술병,true
8-052,신유형05-2_전자/통신관련전공18학점이상,3,공군,03,자격면허증 사본,,전문기술병,true
8-052,신유형05-2_전자/통신관련전공18학점이상,3,공군,07,수상(전국/도/지역대회)증명서,,전문기술병,true
8-052,신유형05-2_전자/통신관련전공18학점이상,3,공군,48,다자녀가정자녀 부모의 가족관계증명서,,전문기술병,true
8-060,신유형06_신문방송학등관련전공18학점이상,3,공군,07,수상(전국/도/지역대회)증명서,,전문기술병,true
8-060,신유형06_신문방송학등관련전공18학점이상,3,공군,09,무도단증 사본,,전문기술병,true
8-060,신유형06_신문방송학등관련전공18학점이상,3,공군,17,국가유공자증명서,,전문기술병,true
8-071,신유형07-1_기계/항공정비관련기능사이상,3,공군,48,다자녀가정자녀 부모의 가족관계증명서,,전문기술병,true
8-072,신유형07-2_기계/항공관련전공18학점이상,3,공군,17,국가유공자증명서,,전문기술병,true
8-072,신유형07-2_기계/항공관련전공18학점이상,3,공군,48,다자녀가정자녀 부모의 가족관계증명서,,전문기술병,true
8-080,신유형08_전기관련기능사이상,3,공군,47,제적등본등 다문화 가정 자녀 증빙서류,,전문기술병,true
8-090,신유형09_1종대형/특수운전면허증소지자,3,공군,03,자격면허증 사본,,전문기술병,true
8-090,신유형09_1종대형/특수운전면허증소지자,3,공군,07,수상(전국/도/지역대회)증명서,,전문기술병,true
8-090,신유형09_1종대형/특수운전면허증소지자,3,공군,09,무도단증 사본,,전문기술병,true
8-100,신유형10_위험물관련기능사이상,3,공군,47,제적등본등 다문화 가정 자녀 증빙서류,,전문기술병,true
8-100,신유형10_위험물관련기능사이상,3,공군,48,다자녀가정자녀 부모의 가족관계증명서,,전문기술병,true
8-110,신유형11_이/미용자격증소지자,3,공군,25,경력증명서,,전문기술병,true
8-110,신유형11_이/미용자격증소지자,3,공군,47,제적등본등 다문화 가정 자녀 증빙서류,,전문기술병,true
8-120,신유형12_한식/중식/양식/일식조리사,3,공군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,전문기술병,true
8-130,신유형13_자동차정비/검사관련기능사이상,3,공군,03,자격면허증 사본,,전문기술병,true
8-130,신유형13_자동차정비/검사관련기능사이상,3,공군,25,경력증명서,,전문기술병,true
8-130,신유형13_자동차정비/검사관련기능사이상,3,공군,47,제적등본등 다문화 가정 자녀 증빙서류,,전문기술병,true
8-130,신유형13_자동차정비/검사관련기능사이상,3,공군,48,다자녀가정자녀 부모의 가족관계증명서,,전문기술병,true
8-140,신유형14_체육관련전공18학점이상,3,공군,17,국가유공자증명서,,전문기술병,true
8-140,신유형14_체육관련전공18학점이상,3,공군,47,제적등본등 다문화 가정 자녀 증빙서류,,전문기술병,true
8-151,신유형15-1_건축/토목관련기능사이상,3,공군,07,수상(전국/도/지역대회)증명서,,전문기술병,true
8-151,신유형15-1_건축/토목관련기능사이상,3,공군,34,독립유공자증명서,,전문기술병,true
8-151,신유형15-1_건축/토목관련기능사이상,3,공군,48,다자녀가정자녀 부모의 가족관계증명서,,전문기술병,true
8-152,신유형15-2_건축/토목관련전공18학점이상,3,공군,07,수상(전국/도/지역대회)증명서,,전문기술병,true
8-160,신유형16_건설기계운전자격증소지자,3,공군,07,수상(전국/도/지역대회)증명서,,전문기술병,true
8-160,신유형16_건설기계운전자격증소지자,3,공군,25,경력증명서,,전문기술병,true
8-160,신유형16_건설기계운전자격증소지자,3,공군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,전문기술병,true
8-170,신유형17_보일러/배관/냉동등기능사이상,3,공군,01,"최종학교재학(휴학,퇴학,수료,졸업)증명서",,전문기술병,true
8-170,신유형17_보일러/배관/냉동등기능사이상,3,공군,09,무도단증 사본,,전문기술병,true
8-170,신유형17_보일러/배관/냉동등기능사이상,3,공군,21,"대학재학(휴학,재적)증명서",,전문기술병,true
8-170,신유형17_보일러/배관/냉동등기능사이상,3,공군,36,주민등록등본,,전문기술병,true
8-170,신유형17_보일러/배관/냉동등기능사이상,3,공군,48,다자녀가정자녀 부모의 가족관계증명서,,전문기술병,true
8-180,신유형18_환경기능사이상,3,공군,07,수상(전국/도/지역대회)증명서,,전문기술병,true
8-180,신유형18_환경기능사이상,3,공군,34,독립유공자증명서,,전문기술병,true
8-191,신유형19-1_군종병(기독교),3,공군,07,수상(전국/도/지역대회)증명서,,전문기술병,true
8-191,신유형19-1_군종병(기독교),3,공군,17,국가유공자증명서,,전문기술병,true
8-191,신유형19-1_군종병(기독교),3,공군,41,자기소개서(기독교),,전문기술병,true
8-191,신유형19-1_군종병(기독교),3,공군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,전문기술병,true
8-192,신유형19-2_군종병(천주교),3,공군,01,"최종학교재학(휴학,퇴학,수료,졸업)증명서",,전문기술병,true
8-192,신유형19-2_군종병(천주교),3,공군,17,국가유공자증명서,,전문기술병,true
8-192,신유형19-2_군종병(천주교),3,공군,34,독립유공자증명서,,전문기술병,true
8-192,신유형19-2_군종병(천주교),3,공군,36,주민등록등본,,전문기술병,true
8-193,신유형19-3_군종병(불교),3,공군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,전문기술병,true
8-200,신유형20_응급의학/간호전공18학점이상,3,공군,25,경력증명서,,전문기술병,true
8-200,신유형20_응급의학/간호전공18학점이상,3,공군,34,독립유공자증명서,,전문기술병,true
8-210,신유형21_영어어학병(토익.텝스등),3,공군,09,무도단증 사본,,전문기술병,true
8-210,신유형21_영어어학병(토익.텝스등),3,공군,10,어학성적증명서,,전문기술병,true
8-210,신유형21_영어어학병(토익.텝스등),3,공군,21,"대학재학(휴학,재적)증명서",,전문기술병,true
8-210,신유형21_영어어학병(토익.텝스등),3,공군,36,주민등록등본,,전문기술병,true
8-210,신유형21_영어어학병(토익.텝스등),3,공군,48,다자녀가정자녀 부모의 가족관계증명서,,전문기술병,true
134.102,현무사격통제장비운용/정비,1,육군,45,"1차선발 군사특기 관련 학력(재학,휴학,퇴학,수료,졸업)증명서",,기술행정병,true
135.101,포병기상,1,육군,34,독립유공자증명서,,기술행정병,true
142.101,발칸정비,1,육군,03,자격면허증 사본,,기술행정병,true
142.101,발칸정비,1,육군,04,군사특기 관련 경력(개인/법인업체근무)증명서,,기술행정병,true
142.101,발칸정비,1,육군,07,수상(전국/도/지역대회)증명서,,기술행정병,true
142.101,발칸정비,1,육군,34,독립유공자증명서,,기술행정병,true
142.102,오리콘정비,1,육군,03,자격면허증 사본,,기술행정병,true
142.103,비호정비,1,육군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,기술행정병,true
142.104,천마정비,1,육군,07,수상(전국/도/지역대회)증명서,,기술행정병,true
142.104,천마정비,1,육군,45,"1차선발 군사특기 관련 학력(재학,휴학,퇴학,수료,졸업)증명서",,기술행정병,true
8-193,신유형19-3_군종병(불교),3,공군,48,다자녀가정자녀 부모의 가족관계증명서,,전문기술병,true
8-200,신유형20_응급의학/간호전공18학점이상,3,공군,01,"최종학교재학(휴학,퇴학,수료,졸업)증명서",,전문기술병,true
8-200,신유형20_응급의학/간호전공18학점이상,3,공군,07,수상(전국/도/지역대회)증명서,,전문기술병,true
8-200,신유형20_응급의학/간호전공18학점이상,3,공군,09,무도단증 사본,,전문기술병,true
8-200,신유형20_응급의학/간호전공18학점이상,3,공군,35,대학성적증명서,,전문기술병,true
8-200,신유형20_응급의학/간호전공18학점이상,3,공군,48,다자녀가정자녀 부모의 가족관계증명서,,전문기술병,true
8-210,신유형21_영어어학병(토익.텝스등),3,공군,01,"최종학교재학(휴학,퇴학,수료,졸업)증명서",,전문기술병,true
8-210,신유형21_영어어학병(토익.텝스등),3,공군,17,국가유공자증명서,,전문기술병,true
171.106,영상음향장비운용/정비,1,육군,04,군사특기 관련 경력(개인/법인업체근무)증명서,,기술행정병,true
171.106,영상음향장비운용/정비,1,육군,07,수상(전국/도/지역대회)증명서,,기술행정병,true
171.106,영상음향장비운용/정비,1,육군,17,국가유공자증명서,,기술행정병,true
171.106,영상음향장비운용/정비,1,육군,34,독립유공자증명서,,기술행정병,true
171.108,기록통신장비운용/정비,1,육군,04,군사특기 관련 경력(개인/법인업체근무)증명서,,기술행정병,true
171.108,기록통신장비운용/정비,1,육군,07,수상(전국/도/지역대회)증명서,,기술행정병,true
171.108,기록통신장비운용/정비,1,육군,17,국가유공자증명서,,기술행정병,true
171.108,기록통신장비운용/정비,1,육군,34,독립유공자증명서,,기술행정병,true
163.106,전술교량운용,1,육군,17,국가유공자증명서,,기술행정병,true
171.108,기록통신장비운용/정비,1,육군,03,자격면허증 사본,,기술행정병,true
803,동반_군사경찰,2,해군,48,다자녀가정자녀 부모의 가족관계증명서,,동반입대병,true
901,유급_일반,2,해군,10,어학성적증명서,,임기제부사관,true
902,유급_기관,2,해군,17,국가유공자증명서,,임기제부사관,true
904,유급_전기,2,해군,17,국가유공자증명서,,임기제부사관,true
905,유급_특전,2,해군,03,자격면허증 사본,,임기제부사관,true
908,유급_조리,2,해군,03,자격면허증 사본,,임기제부사관,true
908,유급_조리,2,해군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,임기제부사관,true
908,유급_조리,2,해군,48,다자녀가정자녀 부모의 가족관계증명서,,임기제부사관,true
909,유급_군악,2,해군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,임기제부사관,true
910,유급_전산,2,해군,21,"대학재학(휴학,재적)증명서",,임기제부사관,true
11,일반,3,공군,01,"최종학교재학(휴학,퇴학,수료,졸업)증명서",,전문기술병,true
11,일반,3,공군,21,"대학재학(휴학,재적)증명서",,전문기술병,true
11,일반,3,공군,25,경력증명서,,전문기술병,true
11,일반,3,공군,35,대학성적증명서,,전문기술병,true
15,전자계산,3,공군,01,"최종학교재학(휴학,퇴학,수료,졸업)증명서",,전문기술병,true
15,전자계산,3,공군,03,자격면허증 사본,,전문기술병,true
15,전자계산,3,공군,21,"대학재학(휴학,재적)증명서",,전문기술병,true
15,전자계산,3,공군,36,주민등록등본,,전문기술병,true
16,화생방,3,공군,34,독립유공자증명서,,전문기술병,true
16,화생방,3,공군,48,다자녀가정자녀 부모의 가족관계증명서,,전문기술병,true
17,의무,3,공군,03,자격면허증 사본,,전문기술병,true
18,기계,3,공군,03,자격면허증 사본,,전문기술병,true
18,기계,3,공군,09,무도단증 사본,,전문기술병,true
18,기계,3,공군,17,국가유공자증명서,,전문기술병,true
18,기계,3,공군,34,독립유공자증명서,,전문기술병,true
19,차량운전,3,공군,21,"대학재학(휴학,재적)증명서",,전문기술병,true
19,차량운전,3,공군,35,대학성적증명서,,전문기술병,true
20,차량정비,3,공군,01,"최종학교재학(휴학,퇴학,수료,졸업)증명서",,전문기술병,true
20,차량정비,3,공군,17,국가유공자증명서,,전문기술병,true
20,차량정비,3,공군,25,경력증명서,,전문기술병,true
20,차량정비,3,공군,36,주민등록등본,,전문기술병,true
20,차량정비,3,공군,48,다자녀가정자녀 부모의 가족관계증명서,,전문기술병,true
29.03,조리,4,해병,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,일반기술/전문기술병,true
32.01,수송,4,해병,37,전국대회 수상 증명서,,일반기술/전문기술병,true
32.01,수송,4,해병,48,다자녀가정자녀 부모의 가족관계증명서,,일반기술/전문기술병,true
66,군악병,4,해병,10,어학성적증명서,,군악병,true
17.01,일반,4,해병,17,국가유공자증명서,,일반기술/전문기술병,true
17.01,일반,4,해병,20,운동선수증명서,,일반기술/전문기술병,true
17.04,수색,4,해병,09,무도단증 사본,,일반기술/전문기술병,true
17.04,수색,4,해병,17,국가유공자증명서,,일반기술/전문기술병,true
17.04,수색,4,해병,20,운동선수증명서,,일반기술/전문기술병,true
17.04,수색,4,해병,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,일반기술/전문기술병,true
19.03,공병,4,해병,17,국가유공자증명서,,일반기술/전문기술병,true
23.01,무기정비,4,해병,48,다자녀가정자녀 부모의 가족관계증명서,,일반기술/전문기술병,true
27.03,정보통신,4,해병,10,어학성적증명서,,일반기술/전문기술병,true
27.03,정보통신,4,해병,37,전국대회 수상 증명서,,일반기술/전문기술병,true
27.03,정보통신,4,해병,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,일반기술/전문기술병,true
27.03,정보통신,4,해병,48,다자녀가정자녀 부모의 가족관계증명서,,일반기술/전문기술병,true
29.03,조리,4,해병,09,무도단증 사본,,일반기술/전문기술병,true
66,군악병,4,해병,09,무도단증 사본,,군악병,true
66,군악병,4,해병,48,다자녀가정자녀 부모의 가족관계증명서,,군악병,true
8-110,신유형11_이/미용자격증소지자,3,공군,21,"대학재학(휴학,재적)증명서",,전문기술병,true
8-120,신유형12_한식/중식/양식/일식조리사,3,공군,07,수상(전국/도/지역대회)증명서,,전문기술병,true
8-140,신유형14_체육관련전공18학점이상,3,공군,35,대학성적증명서,,전문기술병,true
8-151,신유형15-1_건축/토목관련기능사이상,3,공군,03,자격면허증 사본,,전문기술병,true
8-151,신유형15-1_건축/토목관련기능사이상,3,공군,21,"대학재학(휴학,재적)증명서",,전문기술병,true
8-151,신유형15-1_건축/토목관련기능사이상,3,공군,25,경력증명서,,전문기술병,true
8-152,신유형15-2_건축/토목관련전공18학점이상,3,공군,17,국가유공자증명서,,전문기술병,true
8-152,신유형15-2_건축/토목관련전공18학점이상,3,공군,21,"대학재학(휴학,재적)증명서",,전문기술병,true
8-152,신유형15-2_건축/토목관련전공18학점이상,3,공군,35,대학성적증명서,,전문기술병,true
8-152,신유형15-2_건축/토목관련전공18학점이상,3,공군,36,주민등록등본,,전문기술병,true
8-152,신유형15-2_건축/토목관련전공18학점이상,3,공군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,전문기술병,true
8-160,신유형16_건설기계운전자격증소지자,3,공군,34,독립유공자증명서,,전문기술병,true
8-160,신유형16_건설기계운전자격증소지자,3,공군,48,다자녀가정자녀 부모의 가족관계증명서,,전문기술병,true
8-170,신유형17_보일러/배관/냉동등기능사이상,3,공군,03,자격면허증 사본,,전문기술병,true
8-170,신유형17_보일러/배관/냉동등기능사이상,3,공군,34,독립유공자증명서,,전문기술병,true
8-170,신유형17_보일러/배관/냉동등기능사이상,3,공군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,전문기술병,true
8-180,신유형18_환경기능사이상,3,공군,03,자격면허증 사본,,전문기술병,true
8-180,신유형18_환경기능사이상,3,공군,09,무도단증 사본,,전문기술병,true
8-180,신유형18_환경기능사이상,3,공군,21,"대학재학(휴학,재적)증명서",,전문기술병,true
8-180,신유형18_환경기능사이상,3,공군,48,다자녀가정자녀 부모의 가족관계증명서,,전문기술병,true
8-191,신유형19-1_군종병(기독교),3,공군,01,"최종학교재학(휴학,퇴학,수료,졸업)증명서",,전문기술병,true
8-191,신유형19-1_군종병(기독교),3,공군,34,독립유공자증명서,,전문기술병,true
8-191,신유형19-1_군종병(기독교),3,공군,36,주민등록등본,,전문기술병,true
8-191,신유형19-1_군종병(기독교),3,공군,39,"세례(영세,수계)증명서",,전문기술병,true
8-192,신유형19-2_군종병(천주교),3,공군,07,수상(전국/도/지역대회)증명서,,전문기술병,true
8-192,신유형19-2_군종병(천주교),3,공군,09,무도단증 사본,,전문기술병,true
122.104,M계열전차포탑정비,1,육군,04,군사특기 관련 경력(개인/법인업체근무)증명서,,기술행정병,true
122.104,M계열전차포탑정비,1,육군,34,독립유공자증명서,,기술행정병,true
131.102,155mm견인포병,1,육군,17,국가유공자증명서,,기술행정병,true
131.102,155mm견인포병,1,육군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,기술행정병,true
11,일반,2,해군,10,어학성적증명서,,일반기술/전문기술병,true
11.02,전산,2,해군,03,자격면허증 사본,,일반기술/전문기술병,true
11.02,전산,2,해군,17,국가유공자증명서,,일반기술/전문기술병,true
11.02,전산,2,해군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,일반기술/전문기술병,true
11.03,이발,2,해군,17,국가유공자증명서,,일반기술/전문기술병,true
11.24,항공,2,해군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,일반기술/전문기술병,true
25,통신,2,해군,17,국가유공자증명서,,일반기술/전문기술병,true
43,기관,2,해군,48,다자녀가정자녀 부모의 가족관계증명서,,일반기술/전문기술병,true
43.39,화생방,2,해군,48,다자녀가정자녀 부모의 가족관계증명서,,일반기술/전문기술병,true
43.44,전기,2,해군,03,자격면허증 사본,,일반기술/전문기술병,true
43.44,전기,2,해군,17,국가유공자증명서,,일반기술/전문기술병,true
43.44,전기,2,해군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,일반기술/전문기술병,true
43.44,전기,2,해군,48,다자녀가정자녀 부모의 가족관계증명서,,일반기술/전문기술병,true
46,건축/토목,2,해군,48,다자녀가정자녀 부모의 가족관계증명서,,일반기술/전문기술병,true
11.05,조리,2,해군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,일반기술/전문기술병,true
11.05,조리,2,해군,48,다자녀가정자녀 부모의 가족관계증명서,,일반기술/전문기술병,true
11.26,전자,2,해군,17,국가유공자증명서,,일반기술/전문기술병,true
11.26,전자,2,해군,48,다자녀가정자녀 부모의 가족관계증명서,,일반기술/전문기술병,true
25,통신,2,해군,03,자격면허증 사본,,일반기술/전문기술병,true
25,통신,2,해군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,일반기술/전문기술병,true
25,통신,2,해군,48,다자녀가정자녀 부모의 가족관계증명서,,일반기술/전문기술병,true
43,기관,2,해군,03,자격면허증 사본,,일반기술/전문기술병,true
46,건축/토목,2,해군,03,자격면허증 사본,,일반기술/전문기술병,true
48,수송,2,해군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,일반기술/전문기술병,true
49,의무,2,해군,03,자격면허증 사본,,일반기술/전문기술병,true
803,동반_군사경찰,2,해군,17,국가유공자증명서,,동반입대병,true
901,유급_일반,2,해군,03,자격면허증 사본,,임기제부사관,true
